Publisher_ID,Image,Friends,Followers,Sticker,Political_Profile_Pic,Tricky_Name,Has_username,Political_Feed,Bot
100007684396889,1,151,0,0,0,0,0,0,0
100000058290237,1,2116,0,0,0,0,1,0,0
100010080642662,1,294,0,0,0,0,0,0,0
100001745353719,1,0,9020,1,0,0,1,1,0
100011248204211,1,0,0,1,0,0,1,0,0
100002229304487,1,0,0,0,0,0,1,1,0
100057261064266,1,0,0,0,0,0,1,0,0
100024923872839,1,0,0,0,0,0,0,0,0
1203950728,1,0,0,1,1,0,1,0,0
100001229704596,1,79,0,0,0,0,1,1,0
100012750935734,1,2062,0,1,0,0,1,1,0
100025011614299,1,0,0,0,0,0,0,0,0
100004716071119,0,0,0,1,0,0,0,0,1
711069579,1,0,0,1,0,0,1,1,0
100009750284079,0,0,0,0,0,0,0,0,1
100030460870616,1,0,0,0,0,0,1,0,0
100000112285771,1,0,0,0,0,0,1,0,0
100000407020130,1,0,0,0,0,0,1,1,0
100036079763804,1,0,0,0,0,0,0,1,1
100046190329278,1,0,1656,0,0,0,1,0,0
1641984745,0,14,356,0,0,0,1,0,0
100000580936792,1,0,0,0,0,0,1,0,0
100000728034637,1,162,0,0,0,0,1,0,0
100012668414051,1,0,0,1,0,0,1,0,0
100008444299087,1,1405,0,0,0,0,1,1,0
100009406030897,1,1614,0,0,0,0,1,0,0
100001052283721,1,0,0,1,0,0,0,1,0
581924654,1,671,0,1,1,0,1,1,0
100000039800467,1,0,0,1,0,0,1,0,0
100001509018012,1,369,0,0,0,0,0,0,0
100000825300809,1,0,0,0,0,0,1,1,0
100003379160370,0,0,0,0,0,0,0,1,0
100022938456446,0,40,0,0,0,1,0,0,1
736487234,1,0,0,1,1,0,1,0,0
100006400322225,0,110,0,0,0,0,1,1,0
803063205,1,0,0,1,0,0,1,1,0
100001491134209,1,680,0,1,0,0,1,1,0
100008089921066,0,4,0,0,0,0,1,0,1
100027993961042,0,4787,0,1,0,1,0,1,0
830064280,1,0,0,0,0,0,1,0,0
100003642491791,0,0,0,1,0,0,1,0,0
100001708624413,0,626,57,0,0,0,1,1,0
100027144940692,0,0,0,0,0,0,0,1,0
100006423666475,1,0,0,1,0,0,0,0,0
100018904500867,1,4951,0,0,0,0,0,0,0
100031375981505,0,154,0,0,0,0,0,0,0
100000522881578,1,0,0,0,0,0,1,0,0
100017650411536,1,488,0,0,0,0,1,1,0
100060340470533,0,4344,0,0,0,0,0,1,1
726983287,1,0,0,0,0,0,1,1,0
100050062641173,0,0,0,0,0,0,0,0,1
836609056,1,0,0,0,0,0,1,0,0
100018655981019,0,54,0,0,0,0,0,0,1
100045698850700,0,0,0,0,0,0,1,0,0
100021235411526,1,0,0,0,0,0,1,1,0
1004024083,1,0,0,1,1,0,0,0,0
100001949614033,1,86,0,0,0,0,1,1,0
100002808240156,1,967,784,0,0,0,0,1,0
1536687258,1,0,0,0,0,0,1,1,0
100002533163403,1,0,0,0,0,0,1,0,0
100008638725105,0,0,0,0,0,0,0,0,1
100000909099267,1,0,0,0,0,0,1,0,0
100022878850305,1,47,0,0,0,0,1,0,0
100050804582585,0,0,0,0,1,0,0,1,1
100054483049993,1,1380,0,0,0,0,0,0,1
100008968414004,1,0,0,0,0,0,1,1,0
100005034760235,1,2570,0,0,0,0,0,0,0
100001935394334,1,3147,571,1,1,0,1,0,0
100049715029151,0,213,0,0,0,0,1,0,0
100052194331753,1,0,0,0,0,0,1,0,0
734772213,1,0,0,1,0,0,1,0,0
100005719691403,1,350,0,1,0,0,0,0,0
100025593443203,1,292,0,0,0,0,0,0,0
100045673989100,1,837,0,0,0,0,0,0,1
100040551951017,1,21,0,0,0,0,1,0,0
100000308376242,0,0,122,0,0,0,1,1,0
100014046546140,1,232,0,1,0,0,0,1,0
100027281004282,1,244,0,1,0,0,0,1,0
100000387897809,1,0,0,0,0,0,1,0,0
100017870018967,1,2478,0,1,0,0,0,0,0
100048569072254,0,491,0,0,0,0,0,1,1
1470696409,0,1088,0,1,0,0,1,0,0
100021750135280,1,112,0,0,0,0,0,1,0
100001388887174,0,0,0,0,0,0,1,0,0
100007991439104,1,0,0,1,1,0,0,1,0
100009061273596,1,0,0,0,0,0,0,0,0
100000654514318,1,0,322,1,0,0,0,1,0
100012359194401,1,0,0,0,0,0,1,0,0
100009489685012,1,1652,0,1,0,0,0,1,0
100023189800224,0,0,0,0,0,0,0,0,0
773318535,1,0,0,0,0,0,1,1,0
540136031,1,3440,0,1,0,0,1,1,0
100006630490467,1,234,0,0,0,0,0,1,0
100017273539334,0,8,0,0,0,0,0,0,1
100001027682550,1,2000,0,1,0,0,0,1,0
100028064525282,1,682,0,0,0,0,0,0,0
100025775470017,0,0,0,0,0,0,0,0,0
500571795,1,0,0,1,0,0,1,1,0
100006144302423,1,152,0,1,0,0,0,0,0
100023387894549,0,2450,0,0,0,0,0,0,0
100023694521672,0,1061,0,1,0,0,0,0,0
100003724175212,1,0,0,0,0,0,1,1,0
100010904970741,1,167,0,0,0,0,0,0,0
100058156613718,1,802,131,1,0,0,1,1,0
100028889356971,0,0,0,0,0,0,1,0,0
100013867175129,1,418,0,0,0,0,0,1,0
100014277696886,1,0,0,0,0,0,1,0,0
100000998982066,1,0,0,1,0,0,1,0,0
